amt,category,merchant,payment_method,distance_km,hour,is_international,cvv_matches,is_fraud
763.63,shopping_net,Unknown_Foreign_Store,Digital_Wallet,49.23,23,0,1,1
3314.18,misc_net,Amazon,Wire_Transfer,314.41,11,1,0,1
199.88,travel,Amazon,Credit_Card,4484.33,11,1,0,1
59.2,grocery_pos,Chevron,Credit_Card,13.03,21,0,1,0
4850.61,misc_net,Walmart,Wire_Transfer,124.46,14,1,0,1
-14.02,gas_transport,Chevron,Debit_Card,18.62,14,0,1,0
835.85,shopping_net,Unknown_Foreign_Store,Digital_Wallet,20.49,23,0,1,1
1532.02,shopping_net,Starbucks,Digital_Wallet,15.42,2,0,0,1
5074.89,misc_net,Amazon,Wire_Transfer,441.13,15,1,0,1
43.02,gas_transport,Amazon,Credit_Card,27.0,18,0,1,0
226.25,travel,Starbucks,Credit_Card,4575.09,15,1,0,1
384.88,travel,Delta Air,Credit_Card,1129.35,13,1,1,1
61.11,misc_net,Chevron,Digital_Wallet,14.6,19,0,1,0
37.29,gas_transport,Starbucks,Credit_Card,4.48,18,0,1,0
895.28,shopping_net,Amazon,Digital_Wallet,23.95,0,0,0,1
4403.67,misc_net,Delta Air,Wire_Transfer,150.68,16,1,1,1
42.94,entertainment,Chevron,Credit_Card,4.65,11,0,1,0
51.78,grocery_pos,Starbucks,Credit_Card,14.99,12,0,1,0
6744.21,misc_net,Unknown_Foreign_Store,Wire_Transfer,122.51,13,1,1,1
504.02,travel,Chevron,Credit_Card,1021.7,15,1,1,1
736.91,shopping_net,Delta Air,Digital_Wallet,37.44,2,0,1,1
268.01,travel,Chevron,Credit_Card,2147.06,1,1,1,1
14.7,travel,Starbucks,Credit_Card,5.49,9,0,1,0
-5.65,gas_transport,Chevron,Credit_Card,24.69,20,0,1,0
1475.31,shopping_net,Walmart,Digital_Wallet,16.59,1,0,0,1
572.59,travel,Starbucks,Credit_Card,2495.79,23,1,0,1
30.93,misc_net,Chevron,Digital_Wallet,2.53,15,0,1,0
23.95,shopping_net,Starbucks,Debit_Card,4.64,19,0,1,0
11.61,grocery_pos,Starbucks,Credit_Card,11.2,8,0,1,0
465.72,travel,Amazon,Credit_Card,3254.49,20,1,0,1
85.03,travel,Walmart,Credit_Card,11.15,19,0,1,0
904.88,shopping_net,Delta Air,Digital_Wallet,14.48,23,0,0,1
829.91,shopping_net,Amazon,Digital_Wallet,34.59,23,0,0,1
5823.69,misc_net,Walmart,Wire_Transfer,292.21,9,1,1,1
64.65,gas_transport,Chevron,Debit_Card,22.6,16,0,1,0
79.8,gas_transport,Starbucks,Debit_Card,16.97,10,0,1,0
28.73,shopping_net,Amazon,Credit_Card,24.81,21,0,1,0
87.57,gas_transport,Chevron,Debit_Card,8.69,18,0,1,0
478.06,travel,Starbucks,Credit_Card,2476.31,16,1,0,1
82.61,grocery_pos,Amazon,Debit_Card,12.26,9,0,1,0
5175.05,misc_net,Delta Air,Wire_Transfer,413.89,14,1,0,1
6370.42,misc_net,Unknown_Foreign_Store,Wire_Transfer,336.58,10,1,1,1
499.66,travel,Chevron,Credit_Card,1818.41,10,1,0,1
1084.43,shopping_net,Unknown_Foreign_Store,Digital_Wallet,14.46,0,0,1,1
79.2,entertainment,Amazon,Debit_Card,15.65,19,0,1,0
51.43,travel,Amazon,Credit_Card,18.29,17,0,1,0
464.65,travel,Walmart,Credit_Card,2015.56,20,1,1,1
1129.02,shopping_net,Walmart,Digital_Wallet,13.3,2,0,1,1
958.38,shopping_net,Steam,Digital_Wallet,29.71,1,0,1,1
135.85,travel,Steam,Credit_Card,3009.83,18,1,1,1
67.73,gas_transport,Amazon,Credit_Card,11.32,15,0,1,0
318.91,travel,Amazon,Credit_Card,633.46,0,1,1,1
4360.12,misc_net,Delta Air,Wire_Transfer,329.01,16,1,1,1
71.23,misc_net,Starbucks,Credit_Card,10.73,15,0,1,0
80.23,shopping_net,Amazon,Credit_Card,9.51,17,0,1,0
41.59,travel,Chevron,Credit_Card,5.94,13,0,1,0
3292.88,misc_net,Chevron,Wire_Transfer,490.13,9,1,1,1
3500.85,misc_net,Steam,Wire_Transfer,177.49,16,1,1,1
74.9,shopping_net,Walmart,Debit_Card,9.85,21,0,1,0
91.42,gas_transport,Starbucks,Debit_Card,28.7,14,0,1,0
41.16,travel,Walmart,Debit_Card,24.52,11,0,1,0
10.16,grocery_pos,Amazon,Debit_Card,22.01,14,0,1,0
106.78,entertainment,Chevron,Digital_Wallet,11.57,9,0,1,0
924.03,shopping_net,Unknown_Foreign_Store,Digital_Wallet,13.05,0,0,0,1
25.16,gas_transport,Chevron,Credit_Card,1.89,18,0,1,0
6141.96,misc_net,Delta Air,Wire_Transfer,429.42,14,1,0,1
674.34,travel,Delta Air,Credit_Card,1342.61,4,1,0,1
29.39,entertainment,Starbucks,Credit_Card,1.84,18,0,1,0
85.89,gas_transport,Amazon,Credit_Card,13.55,16,0,1,0
794.54,shopping_net,Amazon,Digital_Wallet,45.76,0,0,1,1
5387.22,misc_net,Starbucks,Wire_Transfer,470.36,11,1,1,1
1453.19,shopping_net,Delta Air,Digital_Wallet,25.9,23,0,1,1
547.76,travel,Delta Air,Credit_Card,2124.37,14,1,0,1
5623.42,misc_net,Amazon,Wire_Transfer,240.53,15,1,0,1
54.78,gas_transport,Starbucks,Credit_Card,15.28,16,0,1,0
958.69,shopping_net,Walmart,Digital_Wallet,26.88,23,0,1,1
34.73,gas_transport,Walmart,Credit_Card,21.68,8,0,1,0
4679.38,misc_net,Chevron,Wire_Transfer,320.72,16,1,0,1
53.9,grocery_pos,Starbucks,Credit_Card,25.04,20,0,1,0
16.79,misc_net,Amazon,Digital_Wallet,25.19,12,0,1,0
63.73,grocery_pos,Amazon,Credit_Card,28.27,10,0,1,0
4336.66,misc_net,Delta Air,Wire_Transfer,130.5,14,1,1,1
1098.4,shopping_net,Steam,Digital_Wallet,15.84,0,0,0,1
1318.73,shopping_net,Amazon,Digital_Wallet,42.42,1,0,0,1
5412.46,misc_net,Walmart,Wire_Transfer,287.32,9,1,1,1
189.81,travel,Delta Air,Credit_Card,4433.45,20,1,1,1
1050.21,shopping_net,Starbucks,Digital_Wallet,19.45,2,0,0,1
46.53,grocery_pos,Walmart,Credit_Card,14.3,20,0,1,0
666.6,travel,Unknown_Foreign_Store,Credit_Card,4867.44,6,1,0,1
5480.0,misc_net,Amazon,Wire_Transfer,493.26,13,1,0,1
18.05,grocery_pos,Amazon,Credit_Card,27.43,10,0,1,0
12.09,gas_transport,Chevron,Credit_Card,28.24,10,0,1,0
39.53,gas_transport,Starbucks,Credit_Card,2.81,12,0,1,0
18.91,grocery_pos,Walmart,Credit_Card,28.45,9,0,1,0
39.8,misc_net,Amazon,Credit_Card,14.54,13,0,1,0
4987.14,misc_net,Walmart,Wire_Transfer,428.41,12,1,1,1
452.17,travel,Amazon,Credit_Card,3428.77,7,1,0,1
573.14,travel,Walmart,Credit_Card,2592.7,13,1,0,1
3392.63,misc_net,Amazon,Wire_Transfer,317.12,11,1,1,1
1028.22,shopping_net,Delta Air,Digital_Wallet,28.5,2,0,1,1
44.48,entertainment,Starbucks,Credit_Card,26.08,12,0,1,0
233.23,travel,Steam,Credit_Card,1970.82,14,1,0,1
55.37,travel,Walmart,Credit_Card,15.82,11,0,1,0
58.85,shopping_net,Starbucks,Credit_Card,2.85,10,0,1,0
10.75,grocery_pos,Chevron,Credit_Card,17.36,16,0,1,0
773.47,shopping_net,Amazon,Digital_Wallet,11.51,0,0,0,1
46.99,travel,Walmart,Debit_Card,4.06,9,0,1,0
550.16,travel,Chevron,Credit_Card,4863.14,7,1,0,1
49.94,grocery_pos,Starbucks,Credit_Card,3.39,8,0,1,0
11.24,gas_transport,Chevron,Debit_Card,12.07,21,0,1,0
5634.94,misc_net,Steam,Wire_Transfer,352.42,16,1,0,1
4982.5,misc_net,Walmart,Wire_Transfer,185.43,15,1,0,1
40.46,gas_transport,Chevron,Credit_Card,14.31,20,0,1,0
5288.67,misc_net,Chevron,Wire_Transfer,308.51,14,1,0,1
1214.26,shopping_net,Chevron,Digital_Wallet,15.72,23,0,0,1
868.77,shopping_net,Starbucks,Digital_Wallet,21.24,0,0,1,1
650.14,travel,Walmart,Credit_Card,4306.69,3,1,0,1
923.16,shopping_net,Steam,Digital_Wallet,40.09,0,0,1,1
4521.92,misc_net,Chevron,Wire_Transfer,165.76,9,1,1,1
1358.76,shopping_net,Chevron,Digital_Wallet,26.02,23,0,1,1
291.73,travel,Delta Air,Credit_Card,3312.93,19,1,1,1
38.51,gas_transport,Starbucks,Credit_Card,9.84,21,0,1,0
587.8,travel,Starbucks,Credit_Card,4440.28,18,1,1,1
68.91,travel,Chevron,Credit_Card,9.0,19,0,1,0
949.67,shopping_net,Walmart,Digital_Wallet,13.55,0,0,1,1
29.19,shopping_net,Amazon,Credit_Card,28.38,19,0,1,0
4.29,gas_transport,Chevron,Digital_Wallet,23.13,14,0,1,0
667.84,travel,Steam,Credit_Card,565.78,10,1,0,1
5935.68,misc_net,Walmart,Wire_Transfer,398.06,15,1,0,1
5072.61,misc_net,Delta Air,Wire_Transfer,222.92,10,1,1,1
57.41,misc_net,Amazon,Debit_Card,12.36,18,0,1,0
642.6,travel,Chevron,Credit_Card,3321.37,15,1,1,1
1082.16,shopping_net,Delta Air,Digital_Wallet,42.14,0,0,1,1
5940.72,misc_net,Walmart,Wire_Transfer,146.43,11,1,1,1
50.06,grocery_pos,Amazon,Debit_Card,29.81,15,0,1,0
5228.67,misc_net,Chevron,Wire_Transfer,101.71,13,1,0,1
256.64,travel,Starbucks,Credit_Card,3750.42,8,1,1,1
6884.43,misc_net,Amazon,Wire_Transfer,170.16,10,1,1,1
607.69,travel,Delta Air,Credit_Card,4790.42,16,1,1,1
4483.12,misc_net,Chevron,Wire_Transfer,466.35,15,1,0,1
502.92,travel,Unknown_Foreign_Store,Credit_Card,2570.3,21,1,1,1
4111.03,misc_net,Amazon,Wire_Transfer,291.67,9,1,0,1
37.07,entertainment,Amazon,Debit_Card,17.21,15,0,1,0
564.14,travel,Steam,Credit_Card,515.59,3,1,0,1
47.33,grocery_pos,Starbucks,Credit_Card,3.96,8,0,1,0
418.23,travel,Delta Air,Credit_Card,3161.33,3,1,1,1
-0.23,gas_transport,Amazon,Digital_Wallet,25.31,20,0,1,0
1167.5,shopping_net,Starbucks,Digital_Wallet,23.74,0,0,1,1
5799.91,misc_net,Amazon,Wire_Transfer,180.2,9,1,0,1
439.18,travel,Unknown_Foreign_Store,Credit_Card,3698.0,11,1,1,1
64.09,gas_transport,Walmart,Debit_Card,24.28,21,0,1,0
316.41,travel,Amazon,Credit_Card,3561.2,23,1,0,1
4941.87,misc_net,Starbucks,Wire_Transfer,401.2,11,1,0,1
94.11,travel,Starbucks,Credit_Card,2946.77,2,1,0,1
53.16,gas_transport,Walmart,Credit_Card,9.78,12,0,1,0
234.46,travel,Steam,Credit_Card,3897.17,9,1,1,1
90.5,gas_transport,Starbucks,Credit_Card,13.88,15,0,1,0
60.94,grocery_pos,Amazon,Credit_Card,13.24,12,0,1,0
1233.26,shopping_net,Steam,Digital_Wallet,35.81,23,0,1,1
-4.39,gas_transport,Chevron,Credit_Card,11.9,12,0,1,0
1193.7,shopping_net,Starbucks,Digital_Wallet,43.33,23,0,1,1
1.21,grocery_pos,Starbucks,Digital_Wallet,22.17,8,0,1,0
-5.08,misc_net,Amazon,Debit_Card,26.86,15,0,1,0
35.68,gas_transport,Amazon,Debit_Card,26.5,17,0,1,0
64.2,shopping_net,Starbucks,Debit_Card,24.08,19,0,1,0
380.14,travel,Unknown_Foreign_Store,Credit_Card,1546.56,19,1,1,1
1281.37,shopping_net,Chevron,Digital_Wallet,39.92,0,0,0,1
4597.24,misc_net,Chevron,Wire_Transfer,130.05,15,1,1,1
45.1,shopping_net,Chevron,Credit_Card,17.98,14,0,1,0
71.85,travel,Starbucks,Credit_Card,6.65,15,0,1,0
35.06,gas_transport,Amazon,Digital_Wallet,2.29,9,0,1,0
45.85,grocery_pos,Amazon,Credit_Card,19.38,15,0,1,0
42.8,grocery_pos,Starbucks,Credit_Card,15.02,18,0,1,0
554.52,travel,Starbucks,Credit_Card,1515.66,18,1,1,1
48.19,grocery_pos,Walmart,Digital_Wallet,7.44,18,0,1,0
90.09,entertainment,Amazon,Credit_Card,22.14,16,0,1,0
409.48,travel,Steam,Credit_Card,1311.06,17,1,1,1
466.85,travel,Amazon,Credit_Card,3479.74,14,1,1,1
61.7,gas_transport,Chevron,Debit_Card,4.62,16,0,1,0
5646.44,misc_net,Amazon,Wire_Transfer,406.17,10,1,1,1
1145.31,shopping_net,Amazon,Digital_Wallet,34.68,2,0,1,1
5253.26,misc_net,Steam,Wire_Transfer,159.6,16,1,1,1
47.55,entertainment,Walmart,Credit_Card,17.26,12,0,1,0
118.15,travel,Unknown_Foreign_Store,Credit_Card,4031.5,0,1,1,1
5145.61,misc_net,Walmart,Wire_Transfer,372.53,11,1,1,1
48.15,entertainment,Amazon,Credit_Card,27.65,8,0,1,0
854.55,travel,Steam,Credit_Card,1759.72,11,1,0,1
321.57,travel,Walmart,Credit_Card,1579.43,5,1,1,1
1006.51,shopping_net,Amazon,Digital_Wallet,12.03,23,0,1,1
948.43,shopping_net,Chevron,Digital_Wallet,44.22,23,0,1,1
4928.07,misc_net,Walmart,Wire_Transfer,365.52,9,1,1,1
1265.42,shopping_net,Delta Air,Digital_Wallet,6.17,1,0,0,1
65.41,shopping_net,Chevron,Credit_Card,16.94,15,0,1,0
28.65,shopping_net,Starbucks,Credit_Card,1.66,8,0,1,0
261.28,travel,Amazon,Credit_Card,3908.87,0,1,1,1
59.64,travel,Chevron,Credit_Card,8.03,16,0,1,0
77.44,shopping_net,Walmart,Credit_Card,18.06,13,0,1,0
63.25,gas_transport,Walmart,Debit_Card,22.14,13,0,1,0
12.89,travel,Walmart,Credit_Card,8.59,21,0,1,0
67.9,grocery_pos,Amazon,Credit_Card,20.38,21,0,1,0
61.48,gas_transport,Chevron,Debit_Card,11.78,8,0,1,0
1242.67,shopping_net,Unknown_Foreign_Store,Digital_Wallet,7.24,1,0,0,1
4434.71,misc_net,Delta Air,Wire_Transfer,195.78,13,1,0,1
431.84,travel,Walmart,Credit_Card,4159.65,19,1,1,1
46.94,shopping_net,Chevron,Credit_Card,27.98,8,0,1,0
1329.92,shopping_net,Starbucks,Digital_Wallet,47.21,2,0,1,1
36.05,grocery_pos,Walmart,Debit_Card,13.79,20,0,1,0
-3.41,grocery_pos,Walmart,Digital_Wallet,4.61,11,0,1,0
44.48,gas_transport,Walmart,Debit_Card,20.12,14,0,1,0
35.59,gas_transport,Starbucks,Credit_Card,19.37,16,0,1,0
1041.0,shopping_net,Unknown_Foreign_Store,Digital_Wallet,46.08,2,0,1,1
75.53,grocery_pos,Chevron,Credit_Card,9.54,20,0,1,0
673.34,travel,Chevron,Credit_Card,1924.42,9,1,0,1
5076.11,misc_net,Delta Air,Wire_Transfer,279.64,10,1,1,1
58.05,gas_transport,Walmart,Credit_Card,14.14,11,0,1,0
42.11,gas_transport,Starbucks,Digital_Wallet,16.71,19,0,1,0
5717.17,misc_net,Unknown_Foreign_Store,Wire_Transfer,421.22,10,1,1,1
6542.31,misc_net,Starbucks,Wire_Transfer,216.82,16,1,0,1
72.09,grocery_pos,Amazon,Credit_Card,16.21,12,0,1,0
48.75,grocery_pos,Amazon,Debit_Card,28.01,9,0,1,0
1380.75,shopping_net,Starbucks,Digital_Wallet,49.89,1,0,1,1
44.97,misc_net,Starbucks,Digital_Wallet,0.74,12,0,1,0
1160.27,shopping_net,Amazon,Digital_Wallet,9.41,0,0,1,1
4635.68,misc_net,Starbucks,Wire_Transfer,214.48,9,1,0,1
4166.29,misc_net,Starbucks,Wire_Transfer,189.36,11,1,0,1
968.53,shopping_net,Starbucks,Digital_Wallet,24.05,0,0,1,1
5332.97,misc_net,Starbucks,Wire_Transfer,331.77,10,1,0,1
3800.56,misc_net,Walmart,Wire_Transfer,253.67,16,1,1,1
904.99,shopping_net,Delta Air,Digital_Wallet,25.11,2,0,0,1
52.01,gas_transport,Chevron,Debit_Card,20.71,21,0,1,0
39.53,gas_transport,Walmart,Digital_Wallet,6.08,18,0,1,0
1215.45,shopping_net,Unknown_Foreign_Store,Digital_Wallet,12.63,23,0,1,1
52.23,grocery_pos,Walmart,Credit_Card,23.37,9,0,1,0
78.34,shopping_net,Chevron,Digital_Wallet,10.38,20,0,1,0
562.62,travel,Delta Air,Credit_Card,1772.52,8,1,0,1
1326.62,shopping_net,Walmart,Digital_Wallet,43.03,0,0,1,1
44.56,gas_transport,Walmart,Credit_Card,3.45,15,0,1,0
31.87,grocery_pos,Walmart,Debit_Card,23.26,21,0,1,0
56.42,grocery_pos,Amazon,Digital_Wallet,29.04,11,0,1,0
403.59,travel,Starbucks,Credit_Card,3662.15,5,1,0,1
59.68,grocery_pos,Starbucks,Credit_Card,19.71,15,0,1,0
1370.63,shopping_net,Chevron,Digital_Wallet,44.47,2,0,1,1
26.63,gas_transport,Walmart,Credit_Card,13.66,13,0,1,0
3760.29,misc_net,Steam,Wire_Transfer,185.35,15,1,1,1
273.74,travel,Delta Air,Credit_Card,2389.8,9,1,1,1
552.51,travel,Starbucks,Credit_Card,4146.33,23,1,1,1
883.77,shopping_net,Unknown_Foreign_Store,Digital_Wallet,41.06,1,0,0,1
466.75,travel,Starbucks,Credit_Card,3113.13,10,1,0,1
1606.0,shopping_net,Starbucks,Digital_Wallet,41.67,1,0,0,1
27.93,entertainment,Amazon,Credit_Card,27.66,10,0,1,0
6083.61,misc_net,Walmart,Wire_Transfer,107.72,16,1,0,1
78.37,grocery_pos,Starbucks,Credit_Card,0.66,10,0,1,0
1754.81,shopping_net,Starbucks,Digital_Wallet,20.83,2,0,1,1
34.71,entertainment,Amazon,Credit_Card,22.23,21,0,1,0
29.72,gas_transport,Starbucks,Credit_Card,8.32,17,0,1,0
26.42,gas_transport,Walmart,Debit_Card,3.76,15,0,1,0
991.16,shopping_net,Walmart,Digital_Wallet,48.37,0,0,1,1
589.39,travel,Steam,Credit_Card,1511.07,6,1,1,1
44.39,gas_transport,Amazon,Credit_Card,15.07,9,0,1,0
347.13,travel,Starbucks,Credit_Card,3318.65,4,1,1,1
4348.66,misc_net,Chevron,Wire_Transfer,224.5,14,1,0,1
1247.03,shopping_net,Amazon,Digital_Wallet,43.12,0,0,1,1
60.85,gas_transport,Starbucks,Credit_Card,22.45,17,0,1,0
86.73,gas_transport,Chevron,Credit_Card,2.11,17,0,1,0
856.02,shopping_net,Walmart,Digital_Wallet,6.24,1,0,0,1
34.15,travel,Walmart,Debit_Card,24.76,16,0,1,0
4677.58,misc_net,Starbucks,Wire_Transfer,215.72,11,1,1,1
1379.45,shopping_net,Unknown_Foreign_Store,Digital_Wallet,17.26,23,0,0,1
348.73,travel,Amazon,Credit_Card,4373.28,18,1,0,1
713.55,travel,Steam,Credit_Card,1747.51,22,1,0,1
850.02,shopping_net,Chevron,Digital_Wallet,16.97,2,0,1,1
1861.44,shopping_net,Starbucks,Digital_Wallet,46.98,2,0,1,1
74.28,travel,Starbucks,Debit_Card,9.1,21,0,1,0
43.3,gas_transport,Starbucks,Credit_Card,1.01,15,0,1,0
31.37,grocery_pos,Walmart,Debit_Card,2.6,15,0,1,0
63.48,grocery_pos,Chevron,Credit_Card,8.16,13,0,1,0
1006.61,shopping_net,Steam,Digital_Wallet,19.57,1,0,1,1
44.86,grocery_pos,Starbucks,Credit_Card,9.53,8,0,1,0
41.14,misc_net,Amazon,Credit_Card,27.15,18,0,1,0
779.44,shopping_net,Starbucks,Digital_Wallet,26.2,2,0,1,1
36.79,grocery_pos,Walmart,Debit_Card,18.11,10,0,1,0
321.95,travel,Walmart,Credit_Card,4916.94,12,1,0,1
330.81,travel,Starbucks,Credit_Card,2080.43,14,1,1,1
4997.54,misc_net,Amazon,Wire_Transfer,110.73,10,1,0,1
5502.23,misc_net,Starbucks,Wire_Transfer,485.87,10,1,1,1
6905.0,misc_net,Amazon,Wire_Transfer,138.07,14,1,1,1
494.04,travel,Amazon,Credit_Card,3631.39,8,1,0,1
3931.94,misc_net,Unknown_Foreign_Store,Wire_Transfer,485.47,13,1,0,1
40.42,misc_net,Chevron,Debit_Card,12.7,8,0,1,0
4227.03,misc_net,Starbucks,Wire_Transfer,472.35,12,1,1,1
56.54,grocery_pos,Starbucks,Credit_Card,7.37,20,0,1,0
9.82,grocery_pos,Walmart,Debit_Card,16.41,12,0,1,0
503.65,travel,Chevron,Credit_Card,4017.25,19,1,1,1
8.7,grocery_pos,Starbucks,Debit_Card,16.26,16,0,1,0
322.65,travel,Delta Air,Credit_Card,1247.56,18,1,0,1
3717.69,misc_net,Unknown_Foreign_Store,Wire_Transfer,374.88,10,1,0,1
639.68,shopping_net,Chevron,Digital_Wallet,21.32,1,0,1,1
63.95,grocery_pos,Chevron,Credit_Card,27.31,18,0,1,0
1237.78,shopping_net,Delta Air,Digital_Wallet,41.04,1,0,0,1
46.98,gas_transport,Amazon,Credit_Card,26.93,12,0,1,0
1161.14,shopping_net,Starbucks,Digital_Wallet,13.43,0,0,1,1
67.89,gas_transport,Chevron,Credit_Card,8.43,15,0,1,0
83.29,grocery_pos,Starbucks,Credit_Card,24.69,12,0,1,0
4644.62,misc_net,Delta Air,Wire_Transfer,442.09,11,1,0,1
64.94,grocery_pos,Walmart,Credit_Card,5.54,10,0,1,0
91.35,gas_transport,Starbucks,Credit_Card,17.84,16,0,1,0
5204.0,misc_net,Chevron,Wire_Transfer,158.2,16,1,1,1
874.51,shopping_net,Delta Air,Digital_Wallet,39.0,23,0,1,1
90.87,gas_transport,Walmart,Credit_Card,13.96,14,0,1,0
1022.55,shopping_net,Chevron,Digital_Wallet,26.24,1,0,1,1
1783.18,shopping_net,Amazon,Digital_Wallet,47.84,1,0,0,1
49.8,grocery_pos,Amazon,Credit_Card,10.47,20,0,1,0
19.82,gas_transport,Starbucks,Digital_Wallet,26.54,10,0,1,0
6236.61,misc_net,Steam,Wire_Transfer,442.96,16,1,1,1
1833.76,shopping_net,Starbucks,Digital_Wallet,6.44,1,0,1,1
66.13,shopping_net,Starbucks,Debit_Card,3.95,9,0,1,0
696.81,travel,Chevron,Credit_Card,3997.53,16,1,1,1
46.38,gas_transport,Chevron,Credit_Card,21.78,17,0,1,0
1.0,travel,Amazon,Credit_Card,3721.43,14,1,1,1
120.06,travel,Chevron,Credit_Card,2350.95,20,1,1,1
1736.94,shopping_net,Steam,Digital_Wallet,43.01,1,0,1,1
-0.93,shopping_net,Amazon,Credit_Card,12.22,21,0,1,0
405.25,travel,Chevron,Credit_Card,2829.19,9,1,0,1
73.85,shopping_net,Starbucks,Credit_Card,27.31,16,0,1,0
331.87,travel,Steam,Credit_Card,4009.94,19,1,1,1
26.91,gas_transport,Chevron,Credit_Card,24.25,12,0,1,0
299.74,travel,Walmart,Credit_Card,3681.05,9,1,1,1
57.46,entertainment,Walmart,Credit_Card,28.62,14,0,1,0
5160.13,misc_net,Starbucks,Wire_Transfer,174.65,9,1,0,1
60.14,grocery_pos,Starbucks,Debit_Card,14.18,14,0,1,0
1253.46,shopping_net,Starbucks,Digital_Wallet,16.66,1,0,0,1
278.89,travel,Unknown_Foreign_Store,Credit_Card,2078.33,11,1,0,1
76.86,grocery_pos,Chevron,Credit_Card,25.66,11,0,1,0
56.14,misc_net,Walmart,Debit_Card,28.44,16,0,1,0
82.27,shopping_net,Amazon,Credit_Card,4.08,21,0,1,0
76.36,grocery_pos,Amazon,Credit_Card,29.17,19,0,1,0
40.03,travel,Chevron,Debit_Card,16.08,21,0,1,0
1277.37,shopping_net,Amazon,Digital_Wallet,36.04,23,0,1,1
89.98,travel,Amazon,Debit_Card,7.47,16,0,1,0
930.29,shopping_net,Walmart,Digital_Wallet,30.73,2,0,1,1
30.17,grocery_pos,Walmart,Credit_Card,8.18,19,0,1,0
51.32,grocery_pos,Walmart,Debit_Card,18.51,16,0,1,0
4328.29,misc_net,Chevron,Wire_Transfer,464.58,9,1,1,1
4091.59,misc_net,Starbucks,Wire_Transfer,416.06,13,1,1,1
1436.27,shopping_net,Steam,Digital_Wallet,17.75,0,0,1,1
93.29,grocery_pos,Walmart,Debit_Card,6.53,8,0,1,0
63.89,gas_transport,Amazon,Debit_Card,13.61,20,0,1,0
25.41,grocery_pos,Starbucks,Credit_Card,27.26,11,0,1,0
598.15,travel,Amazon,Credit_Card,4258.61,6,1,0,1
35.84,grocery_pos,Starbucks,Credit_Card,2.23,18,0,1,0
37.08,gas_transport,Walmart,Credit_Card,8.48,13,0,1,0
69.91,travel,Walmart,Credit_Card,29.1,9,0,1,0
35.67,grocery_pos,Walmart,Credit_Card,27.77,14,0,1,0
747.6,travel,Steam,Credit_Card,2813.18,8,1,1,1
75.09,travel,Walmart,Debit_Card,10.17,11,0,1,0
3878.72,misc_net,Starbucks,Wire_Transfer,404.51,13,1,1,1
57.37,grocery_pos,Walmart,Credit_Card,17.02,15,0,1,0
23.91,grocery_pos,Amazon,Debit_Card,6.36,15,0,1,0
12.44,gas_transport,Amazon,Credit_Card,3.94,12,0,1,0
6406.26,misc_net,Unknown_Foreign_Store,Wire_Transfer,239.64,9,1,1,1
45.22,grocery_pos,Starbucks,Credit_Card,7.58,20,0,1,0
758.09,shopping_net,Amazon,Digital_Wallet,12.38,1,0,0,1
394.6,travel,Steam,Credit_Card,2596.42,6,1,0,1
36.28,gas_transport,Chevron,Credit_Card,15.84,9,0,1,0
51.79,shopping_net,Walmart,Credit_Card,23.82,19,0,1,0
53.0,gas_transport,Amazon,Debit_Card,11.78,16,0,1,0
76.12,shopping_net,Amazon,Credit_Card,6.15,20,0,1,0
957.52,shopping_net,Steam,Digital_Wallet,24.13,1,0,1,1
74.01,shopping_net,Starbucks,Credit_Card,0.9,16,0,1,0
86.28,gas_transport,Amazon,Credit_Card,3.21,8,0,1,0
63.11,entertainment,Starbucks,Credit_Card,18.36,12,0,1,0
5561.71,misc_net,Chevron,Wire_Transfer,385.26,13,1,1,1
75.14,misc_net,Walmart,Credit_Card,3.8,9,0,1,0
43.14,gas_transport,Walmart,Credit_Card,3.12,16,0,1,0
40.11,gas_transport,Starbucks,Credit_Card,15.16,17,0,1,0
2.88,gas_transport,Chevron,Credit_Card,25.59,21,0,1,0
183.16,travel,Walmart,Credit_Card,4401.47,3,1,0,1
21.5,gas_transport,Amazon,Credit_Card,17.53,16,0,1,0
430.59,travel,Unknown_Foreign_Store,Credit_Card,2363.13,4,1,1,1
44.02,entertainment,Starbucks,Debit_Card,4.92,12,0,1,0
278.47,travel,Chevron,Credit_Card,790.21,8,1,0,1
30.74,grocery_pos,Chevron,Credit_Card,13.57,8,0,1,0
15.08,travel,Steam,Credit_Card,554.52,12,1,1,1
64.54,gas_transport,Amazon,Digital_Wallet,6.31,17,0,1,0
19.1,grocery_pos,Chevron,Credit_Card,14.88,11,0,1,0
104.54,gas_transport,Starbucks,Credit_Card,10.96,8,0,1,0
83.91,gas_transport,Chevron,Credit_Card,29.33,16,0,1,0
-0.65,grocery_pos,Starbucks,Credit_Card,18.83,10,0,1,0
4030.72,misc_net,Steam,Wire_Transfer,336.38,14,1,1,1
415.97,travel,Delta Air,Credit_Card,3217.1,14,1,1,1
20.86,gas_transport,Walmart,Credit_Card,21.52,18,0,1,0
40.55,travel,Starbucks,Debit_Card,28.86,8,0,1,0
28.09,gas_transport,Amazon,Credit_Card,28.77,12,0,1,0
45.96,shopping_net,Walmart,Credit_Card,15.83,13,0,1,0
87.16,gas_transport,Starbucks,Credit_Card,4.1,8,0,1,0
-9.27,entertainment,Chevron,Credit_Card,29.18,9,0,1,0
71.1,entertainment,Chevron,Credit_Card,10.82,18,0,1,0
